 INFO | 2018-08-09 18:19:33,134 | Common.java | 81 | null:  Startup activites...
 INFO | 2018-08-09 18:19:33,136 | Common.java | 81 | null:  Test Output Directory creation successful :C:\workspace\SWAUT\TestResults\2018_08_09_06_19_33_PM
 INFO | 2018-08-09 18:19:33,137 | Common.java | 81 | null:  Log File creation successful : LogFile.log
 INFO | 2018-08-09 18:19:33,350 | Common.java | 81 | null:  Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2018-08-09 18:19:33,434 | Common.java | 81 | null:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2018-08-09 18:19:33,564 | Common.java | 81 | TC_009:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2018-08-09 18:19:33,565 | Common.java | 81 | TC_009:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2018-08-09 18:19:33,565 | Common.java | 81 | TC_009:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2018-08-09 18:19:33,565 | Common.java | 81 | TC_009:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2018-08-09 18:19:33,566 | Common.java | 81 | TC_009:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2018-08-09 18:19:33,567 | Common.java | 81 | TC_009:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2018-08-09 18:19:33,567 | Common.java | 81 | TC_009:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2018-08-09 18:19:33,567 | Common.java | 81 | TC_009:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2018-08-09 18:19:33,567 | Common.java | 81 | TC_009:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2018-08-09 18:19:33,568 | Common.java | 81 | TC_009:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2018-08-09 18:19:33,568 | Common.java | 81 | TC_009:  Element time out set
 INFO | 2018-08-09 18:19:33,569 | Common.java | 81 | TC_009:  ##### Start of Test Case : sign in successfully #####
 INFO | 2018-08-09 18:19:33,569 | Common.java | 81 | TC_009:  Test Case Name: TC_009
 INFO | 2018-08-09 18:19:33,569 | Common.java | 81 | TC_009:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2018-08-09 18:19:33,602 | Common.java | 81 | TC_009:  Test Data Set Name: TC_009
 INFO | 2018-08-09 18:19:33,603 | Common.java | 81 | TC_009:  Execution Flag: Execute
 INFO | 2018-08-09 18:19:33,603 | Common.java | 81 | TC_009:  Test Data Set Name: TC_009_01
 INFO | 2018-08-09 18:19:33,603 | Common.java | 81 | TC_009:  Execution Flag: YES
 INFO | 2018-08-09 18:19:33,603 | Common.java | 81 | TC_009:  Test Data Set Name: 
 INFO | 2018-08-09 18:19:33,605 | Common.java | 81 | TC_009:  Execution Flag: 
 INFO | 2018-08-09 18:19:33,608 | Common.java | 81 | TC_009:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2018-08-09 18:19:36,688 | Common.java | 81 | TC_009:  Getting value of url from Test Configuration file : https://www.phptravels.net/
 INFO | 2018-08-09 18:19:47,581 | Common.java | 81 | TC_009:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2018-08-09 18:20:02,670 | Common.java | 81 | TC_009:  Clicked on WebElement-myaccount
 INFO | 2018-08-09 18:20:02,670 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-myaccount
 INFO | 2018-08-09 18:20:05,022 | Common.java | 81 | TC_009:  Clicked on WebElement-sign up
 INFO | 2018-08-09 18:20:05,023 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-sign up
 INFO | 2018-08-09 18:20:05,318 | Common.java | 81 | TC_009:  Entered text -> darshan
 INFO | 2018-08-09 18:20:05,319 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan
 INFO | 2018-08-09 18:20:05,546 | Common.java | 81 | TC_009:  Entered text -> kumar
 INFO | 2018-08-09 18:20:05,547 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> kumar
 INFO | 2018-08-09 18:20:05,792 | Common.java | 81 | TC_009:  Entered text -> 1234567890
 INFO | 2018-08-09 18:20:05,792 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> 1234567890
 INFO | 2018-08-09 18:20:06,046 | Common.java | 81 | TC_009:  Entered text -> darsghan22@gmail.com
 INFO | 2018-08-09 18:20:06,046 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darsghan22@gmail.com
 INFO | 2018-08-09 18:20:06,270 | Common.java | 81 | TC_009:  Entered text -> darshan123
 INFO | 2018-08-09 18:20:06,270 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan123
 INFO | 2018-08-09 18:20:06,486 | Common.java | 81 | TC_009:  Entered text -> darshan123
 INFO | 2018-08-09 18:20:06,486 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan123
 INFO | 2018-08-09 18:20:06,690 | Common.java | 81 | TC_009:  Clicked on WebElement-signup
 INFO | 2018-08-09 18:20:06,691 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-signup
 INFO | 2018-08-09 18:20:08,395 | Common.java | 81 | TC_009:  Getting value of UpdateTestLinkStatus from Test Configuration file : Yes
