 INFO | 2019-01-24 15:08:55,728 | Common.java | 81 | null:  Startup activites...
 INFO | 2019-01-24 15:08:55,733 | Common.java | 81 | null:  Test Output Directory creation successful :C:\Files\SWAUT\TestResults\2019_01_24_03_08_55_PM
 INFO | 2019-01-24 15:08:55,733 | Common.java | 81 | null:  Log File creation successful : LogFile.log
 INFO | 2019-01-24 15:08:55,922 | Common.java | 81 | null:  Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2019-01-24 15:08:55,999 | Common.java | 81 | null:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2019-01-24 15:08:56,157 | Common.java | 81 | TC_009:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2019-01-24 15:08:56,160 | Common.java | 81 | TC_009:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2019-01-24 15:08:56,163 | Common.java | 81 | TC_009:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2019-01-24 15:08:56,164 | Common.java | 81 | TC_009:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2019-01-24 15:08:56,164 | Common.java | 81 | TC_009:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2019-01-24 15:08:56,165 | Common.java | 81 | TC_009:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2019-01-24 15:08:56,166 | Common.java | 81 | TC_009:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2019-01-24 15:08:56,166 | Common.java | 81 | TC_009:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2019-01-24 15:08:56,166 | Common.java | 81 | TC_009:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2019-01-24 15:08:56,167 | Common.java | 81 | TC_009:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2019-01-24 15:08:56,168 | Common.java | 81 | TC_009:  Element time out set
 INFO | 2019-01-24 15:08:56,171 | Common.java | 81 | TC_009:  ##### Start of Test Case : sign in successfully #####
 INFO | 2019-01-24 15:08:56,171 | Common.java | 81 | TC_009:  Test Case Name: TC_009
 INFO | 2019-01-24 15:08:56,171 | Common.java | 81 | TC_009:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2019-01-24 15:08:56,219 | Common.java | 81 | TC_009:  Test Data Set Name: TC_009
 INFO | 2019-01-24 15:08:56,219 | Common.java | 81 | TC_009:  Execution Flag: Execute
 INFO | 2019-01-24 15:08:56,220 | Common.java | 81 | TC_009:  Test Data Set Name: TC_009_01
 INFO | 2019-01-24 15:08:56,220 | Common.java | 81 | TC_009:  Execution Flag: YES
 INFO | 2019-01-24 15:08:56,220 | Common.java | 81 | TC_009:  Test Data Set Name: 
 INFO | 2019-01-24 15:08:56,220 | Common.java | 81 | TC_009:  Execution Flag: 
 INFO | 2019-01-24 15:08:56,223 | Common.java | 81 | TC_009:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2019-01-24 15:09:11,230 | Common.java | 81 | TC_009:  Getting value of url from Test Configuration file : https://www.phptravels.net/
 INFO | 2019-01-24 15:09:24,487 | Common.java | 81 | TC_009:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2019-01-24 15:09:37,724 | Common.java | 81 | TC_009:  Clicked on WebElement-myaccount
 INFO | 2019-01-24 15:09:37,725 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-myaccount
 INFO | 2019-01-24 15:09:40,542 | Common.java | 81 | TC_009:  Clicked on WebElement-sign up
 INFO | 2019-01-24 15:09:40,543 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-sign up
 INFO | 2019-01-24 15:09:41,438 | Common.java | 81 | TC_009:  Entered text -> darshan
 INFO | 2019-01-24 15:09:41,438 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan
 INFO | 2019-01-24 15:09:41,669 | Common.java | 81 | TC_009:  Entered text -> kumar
 INFO | 2019-01-24 15:09:41,670 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> kumar
 INFO | 2019-01-24 15:09:41,931 | Common.java | 81 | TC_009:  Entered text -> 1234567890
 INFO | 2019-01-24 15:09:41,931 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> 1234567890
 INFO | 2019-01-24 15:09:42,193 | Common.java | 81 | TC_009:  Entered text -> darsghan22@gmail.com
 INFO | 2019-01-24 15:09:42,194 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darsghan22@gmail.com
 INFO | 2019-01-24 15:09:42,492 | Common.java | 81 | TC_009:  Entered text -> darshan123
 INFO | 2019-01-24 15:09:42,492 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan123
 INFO | 2019-01-24 15:09:42,747 | Common.java | 81 | TC_009:  Entered text -> darshan123
 INFO | 2019-01-24 15:09:42,748 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan123
 INFO | 2019-01-24 15:09:43,061 | Common.java | 81 | TC_009:  Clicked on WebElement-signup
 INFO | 2019-01-24 15:09:43,061 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-signup
 INFO | 2019-01-24 15:09:52,041 | Common.java | 81 | TC_009:  Getting value of UpdateTestLinkStatus from Test Configuration file : Yes
