 INFO | 2019-01-24 23:06:23,549 | Common.java | 81 | null:  Startup activites...
 INFO | 2019-01-24 23:06:23,554 | Common.java | 81 | null:  Test Output Directory creation successful :C:\Users\karthikr\Desktop\SWAUT\TestResults\2019_01_24_11_06_23_PM
 INFO | 2019-01-24 23:06:23,554 | Common.java | 81 | null:  Log File creation successful : LogFile.log
 INFO | 2019-01-24 23:06:23,996 | Common.java | 81 | null:  Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2019-01-24 23:06:24,355 | Common.java | 81 | null:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2019-01-24 23:06:24,726 | Common.java | 81 | TC_009:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2019-01-24 23:06:24,729 | Common.java | 81 | TC_009:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2019-01-24 23:06:24,730 | Common.java | 81 | TC_009:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2019-01-24 23:06:24,730 | Common.java | 81 | TC_009:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2019-01-24 23:06:24,730 | Common.java | 81 | TC_009:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2019-01-24 23:06:24,732 | Common.java | 81 | TC_009:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2019-01-24 23:06:24,733 | Common.java | 81 | TC_009:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2019-01-24 23:06:24,733 | Common.java | 81 | TC_009:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2019-01-24 23:06:24,734 | Common.java | 81 | TC_009:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2019-01-24 23:06:24,734 | Common.java | 81 | TC_009:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2019-01-24 23:06:24,734 | Common.java | 81 | TC_009:  Element time out set
 INFO | 2019-01-24 23:06:24,736 | Common.java | 81 | TC_009:  ##### Start of Test Case : sign in successfully #####
 INFO | 2019-01-24 23:06:24,736 | Common.java | 81 | TC_009:  Test Case Name: TC_009
 INFO | 2019-01-24 23:06:24,737 | Common.java | 81 | TC_009:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2019-01-24 23:06:24,787 | Common.java | 81 | TC_009:  Test Data Set Name: TC_009
 INFO | 2019-01-24 23:06:24,788 | Common.java | 81 | TC_009:  Execution Flag: Execute
 INFO | 2019-01-24 23:06:24,789 | Common.java | 81 | TC_009:  Test Data Set Name: TC_009_01
 INFO | 2019-01-24 23:06:24,789 | Common.java | 81 | TC_009:  Execution Flag: YES
 INFO | 2019-01-24 23:06:24,790 | Common.java | 81 | TC_009:  Test Data Set Name: 
 INFO | 2019-01-24 23:06:24,791 | Common.java | 81 | TC_009:  Execution Flag: 
 INFO | 2019-01-24 23:06:24,818 | Common.java | 81 | TC_009:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2019-01-24 23:06:50,834 | Common.java | 81 | TC_009:  Getting value of url from Test Configuration file : https://www.phptravels.net/
 INFO | 2019-01-24 23:07:03,522 | Common.java | 81 | TC_009:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2019-01-24 23:07:35,399 | Common.java | 81 | TC_009:  Clicked on WebElement-myaccount
 INFO | 2019-01-24 23:07:35,432 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-myaccount
 INFO | 2019-01-24 23:07:41,657 | Common.java | 81 | TC_009:  Clicked on WebElement-sign up
 INFO | 2019-01-24 23:07:41,658 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-sign up
 INFO | 2019-01-24 23:07:43,078 | Common.java | 81 | TC_009:  Entered text -> darshan
 INFO | 2019-01-24 23:07:43,078 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan
 INFO | 2019-01-24 23:07:43,347 | Common.java | 81 | TC_009:  Entered text -> kumar
 INFO | 2019-01-24 23:07:43,347 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> kumar
 INFO | 2019-01-24 23:07:43,567 | Common.java | 81 | TC_009:  Entered text -> 1234567890
 INFO | 2019-01-24 23:07:43,567 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> 1234567890
 INFO | 2019-01-24 23:07:43,797 | Common.java | 81 | TC_009:  Entered text -> darsghan22@gmail.com
 INFO | 2019-01-24 23:07:43,797 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darsghan22@gmail.com
 INFO | 2019-01-24 23:07:44,010 | Common.java | 81 | TC_009:  Entered text -> darshan123
 INFO | 2019-01-24 23:07:44,010 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan123
 INFO | 2019-01-24 23:07:44,247 | Common.java | 81 | TC_009:  Entered text -> darshan123
 INFO | 2019-01-24 23:07:44,247 | Common.java | 77 | TC_009:  Report step generation success : Entered text -> darshan123
 INFO | 2019-01-24 23:07:47,297 | Common.java | 81 | TC_009:  Clicked on WebElement-signup
 INFO | 2019-01-24 23:07:47,298 | Common.java | 77 | TC_009:  Report step generation success : Clicked on WebElement-signup
 INFO | 2019-01-24 23:08:04,718 | Common.java | 81 | TC_009:  Getting value of UpdateTestLinkStatus from Test Configuration file : Yes
 INFO | 2019-01-24 23:09:29,064 | Common.java | 81 | TC_009:  Unable to update the status for TestCase->TC_009
 INFO | 2019-01-24 23:09:29,066 | Common.java | 81 | TC_009:  Report step generation success : Unable to update the status for TestCase->TC_009
 INFO | 2019-01-24 23:09:29,345 | Common.java | 81 | TC_009:  Getting value of SendMail(Yes/No) from Test Configuration file : No
 INFO | 2019-01-24 23:09:29,345 | Common.java | 81 | TC_009:  Getting value of SendMsg(Yes/No) from Test Configuration file : No
 INFO | 2019-01-24 23:09:29,346 | Common.java | 81 | TC_009:  Getting value of VoiceCall(Yes/No) from Test Configuration file : No
 INFO | 2019-01-24 23:09:50,481 | Common.java | 81 | TC_009:  Unable to attach the file to TestLink in following path->C:\Users\karthikr\Desktop\SWAUT\TestResults\2019_01_24_11_06_23_PM/Results.html
 INFO | 2019-01-24 23:09:50,481 | Common.java | 81 | TC_009:  Report step generation success : Unable to attach the file to TestLink in following path->C:\Users\karthikr\Desktop\SWAUT\TestResults\2019_01_24_11_06_23_PM/Results.html
 INFO | 2019-01-24 23:09:50,482 | Common.java | 81 | TC_009:  ###################################
 INFO | 2019-01-24 23:09:50,482 | Common.java | 81 | TC_009:  Script Execution Complete
 INFO | 2019-01-24 23:09:50,483 | Common.java | 81 | TC_009:  ####################################
